docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
1432306577,657,50,8,9781303297670,Copyright ProQuest UMI Dissertations Publishing 2013,Hellerstein Joseph H.;Aspnes James;Angluin Dana,United States -- Connecticut,DAI-B 74/11(E) May 2014,Computer Science,2013,Example-Driven Query Synthesis,Dissertation/Thesis,Ph.D.,3571969,Abouzied Azza,Silberschatz Avi;Silberschatz Avi,United States,146,English,ProQuest Dissertations & Theses Full Text,0265,2013,Applied sciences;Query synthesis;Query interfaces;Databases;Programming by examples;Direct manipulation;Graphical query language;Applied sciences;Query synthesis;Query interfaces;Databases;Programming by examples;Direct manipulation;Graphical query language,http://search.proquest.com/docview/1432306577?accountid=13314,Ann Arbor,0984: Computer science,Yale University,Dissertations & Theses,Computer science
1495950110,1554,68,6,9781303715969,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- Connecticut,DAI-A 75/05(E) Nov 2014,,2013,Where Imperialism Could Not Reach: Chinese Industrial Policy and Japan 1900-40,Dissertation/Thesis,Ph.D.,3578406,Lee Joyman,Spence Jonathan D.;Spence Jonathan D.,United States,322,English,ProQuest Dissertations & Theses Full Text,0265,2013,Social sciences;Industrial policy;Industrialization;Sino-Japanese connections;Development;Technology transfer;Global history;Social sciences;Industrial policy;Industrialization;Sino-Japanese connections;Development;Technology transfer;Global history,http://search.proquest.com/docview/1495950110?accountid=13314,Ann Arbor,0332: History;0342: Asian Studies;0509: Economic history,Yale University,Dissertations & Theses,History;Asian Studies;Economic history
1314815338,280,23,2,9781267928849,Copyright ProQuest UMI Dissertations Publishing 2014,Hogle James M.;Gack Michaela U.;Bossart Katharine,United States -- Massachusetts,DAI-B 74/06(E) Dec 2013,Biology: Medical Sciences Division of,2014,Exploring Dengue Virus Entry Through Small Molecule Inhibition and Mutagenesis of the Envelope Protein,Dissertation/Thesis,Ph.D.,3553409,Clark Margaret Jean,Yang Priscilla L.;Yang Priscilla L.,United States,168,English,ProQuest Dissertations & Theses Full Text,0084,2014,Pure sciences;Biological sciences;Dengue;Entry;Envelope proteins;Inhibitors;Small molecules;Virus;Pure sciences;Biological sciences;Dengue;Entry;Envelope proteins;Inhibitors;Small molecules;Virus,http://search.proquest.com/docview/1314815338?accountid=13314,Ann Arbor,0307: Molecular biology;0487: Biochemistry;0720: Virology,Harvard University,Dissertations & Theses,Molecular biology;Biochemistry;Virology
921635113,398,47,2,9781267169136,Copyright ProQuest UMI Dissertations Publishing 2012,Halter Ryan;Heaney John;Isaacson David,United States -- New Hampshire,DAI-B 73/05 Nov 2012,Engineering,2012,Development of a combined ultrasound and electrical impedance imaging system for prostate cancer detection,Dissertation/Thesis,Ph.D.,3494705,Wan Yuqing,Hartov Alex;Hartov Alex,United States,172,English,ProQuest Dissertations & Theses Full Text,0059,2012,Health and environmental sciences;Applied sciences;Pure sciences;Electrical impedance tomography;Prostate cancer detection;Ultrasound impedance imaging;Cancerous prostate tissue;Health and environmental sciences;Applied sciences;Pure sciences;Electrical impedance tomography;Prostate cancer detection;Ultrasound impedance imaging;Cancerous prostate tissue,http://search.proquest.com/docview/921635113?accountid=13314,Ann Arbor,0541: Biomedical engineering;0574: Medical imaging;0752: Optics,Dartmouth College,Dissertations & Theses,Biomedical engineering;Medical imaging;Optics
1315237522,0,0,0,9781267935670,Copyright ProQuest UMI Dissertations Publishing 2012,Milich Klaus;Forst Rainer,United States -- New Hampshire,MAI 51/05(E) Winter 2013,Master of Arts in Liberal Studies,2012,Empowering the feminist subject,Dissertation/Thesis,M.A.L.S.,1534290,Yokum Nicole A.,Pease Donald E.;Pease Donald E.,United States,116,English,ProQuest Dissertations & Theses Full Text,0059,2012,Philosophy religion and theology;Social sciences;Arendt;Butler;Distinction;Feminism;Political agency;Transgenderism;Philosophy religion and theology;Social sciences;Arendt;Butler;Distinction;Feminism;Political agency;Transgenderism,http://search.proquest.com/docview/1315237522?accountid=13314,Ann Arbor,0422: Philosophy;0615: Political science;0733: Gender studies,Dartmouth College,Dissertations & Theses,Philosophy;Political science;Gender studies
1432287176,505,31,3,9781303299810,Copyright ProQuest UMI Dissertations Publishing 2013,Zhao Hongyu;Rimm David,United States -- Connecticut,DAI-B 74/11(E) May 2014,Computational Biology and Bioinformatics,2013,A Multivariate Computational Framework to Identify Genomic Biomarkers in Cancer,Dissertation/Thesis,Ph.D.,3572067,Togun Taio A.,Molarino Annette M.;Molarino Annette M.,United States,203,English,ProQuest Dissertations & Theses Full Text,0265,2013,Biological sciences;Health and environmental sciences;Genomic biomarkers;Breast cancer;Multivariates;Glioblastoma;SNPs;HER2 mRNA;Biological sciences;Health and environmental sciences;Genomic biomarkers;Breast cancer;Multivariates;Glioblastoma;SNPs;HER2 mRNA,http://search.proquest.com/docview/1432287176?accountid=13314,Ann Arbor,0308: Biostatistics;0369: Genetics;0715: Bioinformatics;0992: Oncology,Yale University,Dissertations & Theses,Biostatistics;Genetics;Bioinformatics;Oncology
1225789258,455,55,2,9781267752505,Copyright ProQuest UMI Dissertations Publishing 2012,Dolph Patrick;Smith Elizabeth F.;Barlowe Charles;Ready Donald F.,United States -- New Hampshire,DAI-B 74/03(E) Sep 2013,Biology,2012,The Role of Lysosomal Cysteine Proteases in Endocytosis-Mediated Retinal Degeneration,Dissertation/Thesis,Ph.D.,3544499,Kinser Ronald D. Jr.,Dolph Patrick J.;Dolph Patrick J.,United States,193,English,ProQuest Dissertations & Theses Full Text,0059,2012,Biological sciences;Lysosomal cysteine proteases;Endocytosis;Cathepsin;Cell death;Drosophila;Retinal degeneration;Biological sciences;Lysosomal cysteine proteases;Endocytosis;Cathepsin;Cell death;Drosophila;Retinal degeneration,http://search.proquest.com/docview/1225789258?accountid=13314,Ann Arbor,0307: Molecular biology;0369: Genetics;0379: Cellular biology,Dartmouth College,Dissertations & Theses,Molecular biology;Genetics;Cellular biology
1350632240,362,44,0,9781303026850,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-A 74/08(E) Feb 2014,TC: Mathematics Education,2013,Tetrahedra and their nets: Mathematical and pedagogical implications,Dissertation/Thesis,Ph.D.,3558296,Mussa Derege Haileselassie,Vogeli Bruce R.;Vogeli Bruce R.,United States,236,English,ProQuest Dissertations & Theses Full Text,0054,2013,Pure sciences;Education;Tetrahedra;Geometry;Three-dimensional polyhedra;Visualization;Pure sciences;Education;Tetrahedra;Geometry;Three-dimensional polyhedra;Visualization,http://search.proquest.com/docview/1350632240?accountid=13314,Ann Arbor,0280: Mathematics education;0405: Mathematics,Columbia University,Dissertations & Theses,Mathematics education;Mathematics
1449206067,493,45,4,9781303438745,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 75/01(E) Jul 2014,Counseling Psychology,2013,Differential Impact of Racial Microaggressions on Asian Americans: Relationship to Perpetrator & Power Status,Dissertation/Thesis,Ph.D.,3596706,Kim Rachel Haeyoung,Sue Derald Wing;Sue Derald Wing,United States,130,English,ProQuest Dissertations & Theses Full Text,0054,2013,Psychology;Microaggression;Asian-Americans;Racial aggression;Psychology;Microaggression;Asian-Americans;Racial aggression,http://search.proquest.com/docview/1449206067?accountid=13314,Ann Arbor,0603: Counseling Psychology,Columbia University,Dissertations & Theses,Counseling Psychology
1465060226,848,81,14,9781303502026,Copyright ProQuest UMI Dissertations Publishing 2013,Lichtman Andrew;Ingalls Robin;Haining Nicholas;Moody Branch,United States -- Massachusetts,DAI-B 75/02(E) Aug 2014,Microbiology and Immunobiology,2013,Characterization of impaired CD8+ T cell responses to Chlamydia trachomatis,Dissertation/Thesis,Ph.D.,3600159,Fankhauser Sarah Carmela,Starnbach Michael N.;Starnbach Michael N.,United States,210,English,ProQuest Dissertations & Theses Full Text,0084,2013,Biological sciences;Health and environmental sciences;CD8+ T cells;Chlamydia;Immunoinhibition;Biological sciences;Health and environmental sciences;CD8+ T cells;Chlamydia;Immunoinhibition,http://search.proquest.com/docview/1465060226?accountid=13314,Ann Arbor,0410: Microbiology;0982: Immunology,Harvard University,Dissertations & Theses,Microbiology;Immunology
1420365023,0,0,0,9781303183546,Copyright ProQuest UMI Dissertations Publishing 2013,Buckler Julie;Todd William Mills III,United States -- Massachusetts,DAI-A 74/10(E) Apr 2014,Slavic Languages and Literatures,2013,Russian Poetry in the Marketplace: 1800-1917 and Beyond,Dissertation/Thesis,Ph.D.,3566815,Berg Aleksey,Sandler Stephanie;Sandler Stephanie,United States,160,English,ProQuest Dissertations & Theses Full Text,0084,2013,Language literature and linguistics;Literary markets;Poetry;Sociology;Russian literature;National identity;Language literature and linguistics;Literary markets;Poetry;Sociology;Russian literature;National identity,http://search.proquest.com/docview/1420365023?accountid=13314,Ann Arbor,0314: Slavic literature,Harvard University,Dissertations & Theses,Slavic literature
1411926572,92,6,2,9781303145780,Copyright ProQuest UMI Dissertations Publishing 2013,Fang Hanming;Todd Petra,United States -- Pennsylvania,DAI-A 74/10(E) Apr 2014,Economics,2013,The determinants of rising inequality in health insurance and wages: An equilibrium model of workers' compensation and health care policies,Dissertation/Thesis,Ph.D.,3565076,Hai Rong,Wolpin Kenneth;Wolpin Kenneth,United States,95,English,ProQuest Dissertations & Theses Full Text,0175,2013,Social sciences;Health insurance;Wage inequality;Medicaid;Affordable Care Act;Employment rate;Social sciences;Health insurance;Wage inequality;Medicaid;Affordable Care Act;Employment rate,http://search.proquest.com/docview/1411926572?accountid=13314,Ann Arbor,0510: Economics,University of Pennsylvania,Dissertations & Theses,Economics
1140535362,185,22,1,9781267717368,Copyright ProQuest UMI Dissertations Publishing 2012,,United States -- New York,DAI-B 74/03(E) Sep 2013,,2012,Statistical analysis of single nanoparticle catalysis,Dissertation/Thesis,Ph.D.,3531056,Ochoa Daza Maicol Arley,Loring Roger F.;Loring Roger F.,United States,194,English,ProQuest Dissertations & Theses Full Text,0058,2012,Pure sciences;Single nanoparticles;Catalysis;Time correlation functions;Single-molecule fluorescence;Fluctuations of individual molecules;Pure sciences;Single nanoparticles;Catalysis;Time correlation functions;Single-molecule fluorescence;Fluctuations of individual molecules,http://search.proquest.com/docview/1140535362?accountid=13314,Ann Arbor,0431: Molecular chemistry;0463: Statistics;0494: Physical chemistry,Cornell University,Dissertations & Theses,Molecular chemistry;Statistics;Physical chemistry
1465060228,596,41,1,9781303502293,Copyright ProQuest UMI Dissertations Publishing 2013,Halperin Bertrand I.;Vuletic Vladan,United States -- Massachusetts,DAI-B 75/02(E) Aug 2014,Physics,2013,Controlling Atomic Solid-State and Hybrid Systems for Quantum Information Processing,Dissertation/Thesis,Ph.D.,3600175,Gullans Michael John,Lukin Mikhail D.;Lukin Mikhail D.,United States,158,English,ProQuest Dissertations & Theses Full Text,0084,2013,Pure sciences;Nuclear spin;Gallium arsenide;Qubits;Optical lattices;Pure sciences;Nuclear spin;Gallium arsenide;Qubits;Optical lattices,http://search.proquest.com/docview/1465060228?accountid=13314,Ann Arbor,0611: Condensed matter physics;0748: Atoms & subatomic particles;0752: Optics,Harvard University,Dissertations & Theses,Condensed matter physics;Atoms & subatomic particles;Optics
1372291902,157,31,0,9781303097515,Copyright ProQuest UMI Dissertations Publishing 2013,Bourgain Jean;Bhargava Manjul,United States -- New Jersey,DAI-B 74/09(E) Mar 2014,Mathematics,2013,On the zeros of automorphic forms,Dissertation/Thesis,Ph.D.,3562204,Jung Junehyuk,Sarnak Peter C.;Sarnak Peter C.,United States,103,English,ProQuest Dissertations & Theses Full Text,0181,2013,Pure sciences;Applied sciences;Automorphic forms;Number theory;Spectral geometry;Zeros;Pure sciences;Applied sciences;Automorphic forms;Number theory;Spectral geometry;Zeros,http://search.proquest.com/docview/1372291902?accountid=13314,Ann Arbor,0364: Applied Mathematics;0405: Mathematics,Princeton University,Dissertations & Theses,Applied Mathematics;Mathematics
763168646,155,16,1,9781124304199,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-B 71/11 May 2011,,2010,The Dynamic Interactions of the alpha2 Repressor Engender Robust Repression of Developmentally Regulated Genes while Priming them for Rapid Activation,Dissertation/Thesis,Ph.D.,3430092,DeSimone Alec M.,Laney Jeffrey;Laney Jeffrey,United States,230,English,ProQuest Dissertations & Theses Full Text,0024,2010,Pure sciences;Biological sciences;Gene repression;Phenotypic switching;Histone acetylation;Rapid activation;Pure sciences;Biological sciences;Gene repression;Phenotypic switching;Histone acetylation;Rapid activation,http://search.proquest.com/docview/763168646?accountid=13314,Ann Arbor,0307: Molecular biology;0379: Cellular biology;0487: Biochemistry,Brown University,Dissertations & Theses,Molecular biology;Cellular biology;Biochemistry
1496064025,0,0,0,9781303719325,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- Connecticut,DAI-B 75/05(E) Nov 2014,,2014,Activation of Carbon Dioxide by Pincer Supported Transition Metal Complexes,Dissertation/Thesis,Ph.D.,3578446,Schmeier Timothy J.,Hazari Nilay;Hazari Nilay,United States,132,English,ProQuest Dissertations & Theses Full Text,0265,2014,Pure sciences;Catalysis;Carbon dioxide;Chemistry;CO2;Organometallic;Inorganic;Pure sciences;Catalysis;Carbon dioxide;Chemistry;CO2;Organometallic;Inorganic,http://search.proquest.com/docview/1496064025?accountid=13314,Ann Arbor,0488: Inorganic chemistry,Yale University,Dissertations & Theses,Inorganic chemistry
1225830839,155,12,0,9781267752451,Copyright ProQuest UMI Dissertations Publishing 2012,Hansen Eric;Phan Minh;Wightman Fred,United States -- New Hampshire,DAI-B 74/03(E) Sep 2013,Engineering,2012,Modeling and Individualization of Head-Related Transfer Functions Using Principal Component Analysis,Dissertation/Thesis,Ph.D.,3544494,Fink Kimberly J.,Ray Laura;Ray Laura,United States,184,English,ProQuest Dissertations & Theses Full Text,0059,2012,Pure sciences;Applied sciences;Head-related transfer;Hrir;Hrtf;Principal component analysis;Virtual auditory display;Pure sciences;Applied sciences;Head-related transfer;Hrir;Hrtf;Principal component analysis;Virtual auditory display,http://search.proquest.com/docview/1225830839?accountid=13314,Ann Arbor,0537: Engineering;0986: Acoustics,Dartmouth College,Dissertations & Theses,Engineering;Acoustics
1353104660,249,20,2,9781303038662,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 74/08(E) Feb 2014,Epidemiology,2013,Genetic contribution to type 1 diabetes microvascular complications,Dissertation/Thesis,Ph.D.,3559017,Lipner Ettie M.,Schupf Nicole;Schupf Nicole,United States,153,English,ProQuest Dissertations & Theses Full Text,0054,2013,Biological sciences;Health and environmental sciences;Alleles;Association;Hla;Linkage;Microvascular complications;Type 1 diabetes;Biological sciences;Health and environmental sciences;Alleles;Association;Hla;Linkage;Microvascular complications;Type 1 diabetes,http://search.proquest.com/docview/1353104660?accountid=13314,Ann Arbor,0369: Genetics;0766: Epidemiology,Columbia University,Dissertations & Theses,Genetics;Epidemiology
1512425078,343,30,4,9781303773686,Copyright ProQuest UMI Dissertations Publishing 2013,Orleck Annelise;Edsforth Ronald,United States -- New Hampshire,MAI 52/05(E) Oct 2014,Master of Arts in Liberal Studies,2013,Democratizing medicine: The Use of Experiential Knowledge in Two American Health Movements,Dissertation/Thesis,M.A.L.S.,1553187,Wolfe Keri,Rabig Julia;Rabig Julia,United States,145,English,ProQuest Dissertations & Theses Full Text,0059,2013,Social sciences;Social sciences,http://search.proquest.com/docview/1512425078?accountid=13314,Ann Arbor,0337: American history,Dartmouth College,Dissertations & Theses,American history
763142863,107,8,0,9781124302553,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-A 71/12 Jun 2011,,2010,Indiscrete media: Television/digital convergence and economies of online lesbian fan communities,Dissertation/Thesis,Ph.D.,3430151,Russo Julie Levin,Joyrich Lynne;Joyrich Lynne,United States,290,English,ProQuest Dissertations & Theses Full Text,0024,2010,Communication and the arts;Social sciences;Television/digital convergence;Online;Lesbian;Fan communities;Queer;Media studies;Communication and the arts;Social sciences;Television/digital convergence;Online;Lesbian;Fan communities;Queer;Media studies,http://search.proquest.com/docview/763142863?accountid=13314,Ann Arbor,0492: GLBT Studies;0558: Multimedia Communications;0708: Mass communications,Brown University,Dissertations & Theses,GLBT Studies;Multimedia Communications;Mass communications
1474918361,508,37,3,9781303597251,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/03(E) Sep 2014,Earth and Environmental Sciences,2014,Carbonation of Peridotite in The Oman Ophiolite,Dissertation/Thesis,Ph.D.,3604293,Falk Elisabeth Streit,Kelemen Peter B.;Kelemen Peter B.,United States,232,English,ProQuest Dissertations & Theses Full Text,0054,2014,Earth sciences;Clumped isotopes;Hydrothermal alteration;Listvenite;Magnesite;Oman;Ophicalcite;Ohiolites;Peridotite;Earth sciences;Clumped isotopes;Hydrothermal alteration;Listvenite;Magnesite;Oman;Ophicalcite;Ohiolites;Peridotite,http://search.proquest.com/docview/1474918361?accountid=13314,Ann Arbor,0584: Petrology;0996: Geochemistry,Columbia University,Dissertations & Theses,Petrology;Geochemistry
1017867779,0,0,0,9781267334183,Copyright ProQuest UMI Dissertations Publishing 2012,Cole Charles N.;Moore Jason H.;Belden William J.,United States -- New Hampshire,DAI-B 73/09(E) Mar 2013,Genetics,2012,Exploring new players in the Neurospora core clock and its output,Dissertation/Thesis,Ph.D.,3507896,Lambreghts Randy,Dunlap Jay C.;Dunlap Jay C.,United States,351,English,ProQuest Dissertations & Theses Full Text,0059,2012,Pure sciences;Biological sciences;Core clock;Circadian;Genetic mapping;Neurospora;Prd-2;Pure sciences;Biological sciences;Core clock;Circadian;Genetic mapping;Neurospora;Prd-2,http://search.proquest.com/docview/1017867779?accountid=13314,Ann Arbor,0307: Molecular biology;0369: Genetics;0487: Biochemistry,Dartmouth College,Dissertations & Theses,Molecular biology;Genetics;Biochemistry
1496773339,370,56,3,9781303670534,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-A 75/05(E) Nov 2014,TC: Philosophy and Education,2014,Anteros: On Friendship Between Rivals and Rivalry Between Friends,Dissertation/Thesis,Ph.D.,3608680,Post Dror,Laverty Megan;Laverty Megan,United States,162,English,ProQuest Dissertations & Theses Full Text,0054,2014,Language literature and linguistics;Philosophy religion and theology;Education;Achilles;Anteros;Charis;Cyclops;Odysseus;Olympic games;Language literature and linguistics;Philosophy religion and theology;Education;Achilles;Anteros;Charis;Cyclops;Odysseus;Olympic games,http://search.proquest.com/docview/1496773339?accountid=13314,Ann Arbor,0295: Comparative literature;0422: Philosophy;0998: Education philosophy,Columbia University,Dissertations & Theses,Comparative literature;Philosophy;Education philosophy
1496772410,193,23,0,9781303670510,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/05(E) Nov 2014,Neurobiology and Behavior,2014,Independent Effects of Paternal Age and Neuregulin1 Expression in Mice in Relation to Schizophrenia,Dissertation/Thesis,Ph.D.,3608678,El-Amamy Heather,Gingrich Jay;Gingrich Jay,United States,196,English,ProQuest Dissertations & Theses Full Text,0054,2014,Biological sciences;Interneurons;Neuregulin;Olfaction;Paternal age;Schizophrenia;Biological sciences;Interneurons;Neuregulin;Olfaction;Paternal age;Schizophrenia,http://search.proquest.com/docview/1496772410?accountid=13314,Ann Arbor,0317: Neurosciences,Columbia University,Dissertations & Theses,Neurosciences
1511435299,231,30,1,9781303748462,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/06(E) Dec 2014,,2014,Applied materials and methods for surface modification,Dissertation/Thesis,Ph.D.,3579060,Chen Lin,Ober Christopher K.;Ober Christopher K.,United States,287,English,ProQuest Dissertations & Theses Full Text,0058,2014,Pure sciences;Surface modification;Supercritical carbon dioxide;Polymer brush;Nanoparticle;Antifouling;Titanium nitride etching;Pure sciences;Surface modification;Supercritical carbon dioxide;Polymer brush;Nanoparticle;Antifouling;Titanium nitride etching,http://search.proquest.com/docview/1511435299?accountid=13314,Ann Arbor,0494: Physical chemistry;0495: Polymer chemistry,Cornell University,Dissertations & Theses,Physical chemistry;Polymer chemistry
1504606353,471,36,8,9781303724404,Copyright ProQuest UMI Dissertations Publishing 2013,Westervelt Robert;Kaxiras Efthimios,United States -- Massachusetts,DAI-B 75/06(E) Dec 2014,Engineering and Applied Sciences,2013,Magnetic trapping of molecules via optical loading and magnetic slowing,Dissertation/Thesis,Ph.D.,3611556,Lu Hsin-I,Doyle John M.;Doyle John M.,United States,174,English,ProQuest Dissertations & Theses Full Text,0084,2013,Pure sciences;Optical loading;Magnetic slowing;Magnetic trapping of molecules;Calcium monofluoride;Photons;Pure sciences;Optical loading;Magnetic slowing;Magnetic trapping of molecules;Calcium monofluoride;Photons,http://search.proquest.com/docview/1504606353?accountid=13314,Ann Arbor,0605: Physics;0607: Electromagnetics;0609: Molecular physics,Harvard University,Dissertations & Theses,Physics;Electromagnetics;Molecular physics
1494133594,179,17,2,9781303660795,Copyright ProQuest UMI Dissertations Publishing 2013,Lever James H.;Arcone Steven A.;Hawley Robert L.,United States -- New Hampshire,DAI-B 75/04(E) Oct 2014,Engineering,2013,Crevasse detection in ice sheets using ground penetrating radar and machine learning,Dissertation/Thesis,Ph.D.,3608151,Williams Rebecca M.,Ray Laura E.;Ray Laura E.,United States,195,English,ProQuest Dissertations & Theses Full Text,0059,2013,Applied sciences;Earth sciences;Crevasses;Glaciology;Ground penetrating radar;Hidden markov model;Machine learning;Support vector machine;Applied sciences;Earth sciences;Crevasses;Glaciology;Ground penetrating radar;Hidden markov model;Machine learning;Support vector machine,http://search.proquest.com/docview/1494133594?accountid=13314,Ann Arbor,0373: Geophysics;0544: Electrical engineering;0799: Remote sensing,Dartmouth College,Dissertations & Theses,Geophysics;Electrical engineering;Remote sensing
1417073189,1390,50,31,9781303186264,Copyright ProQuest UMI Dissertations Publishing 2013,Kloppenberg James;Forbath William,United States -- Massachusetts,DAI-A 74/10(E) Apr 2014,History,2013,Free to Move? The Law and Politics of Internal Migration in Twentieth-Century America,Dissertation/Thesis,Ph.D.,3567004,Minoff Elisa Martia Alvarez,Cohen Lizabeth;Cohen Lizabeth,United States,533,English,ProQuest Dissertations & Theses Full Text,0084,2013,Social sciences;Citizenship;Great Society;Migrants;Internal migration;New Deal;Social welfare;Social sciences;Citizenship;Great Society;Migrants;Internal migration;New Deal;Social welfare,http://search.proquest.com/docview/1417073189?accountid=13314,Ann Arbor,0337: American history,Harvard University,Dissertations & Theses,American history
1420370469,358,37,0,9781303186257,Copyright ProQuest UMI Dissertations Publishing 2013,Monius Anne;van der Kuijp Leonard,United States -- Massachusetts,DAI-A 74/10(E) Apr 2014,Religion,2013,Secrets of the Vajra Body: Dngos po'i gnas lugs and the Apotheosis of the Body in the work of Rgyal ba Yang dgon pa,Dissertation/Thesis,Ph.D.,3567003,Miller Willa Blythe,Gyatso Janet;Gyatso Janet,United States,359,English,ProQuest Dissertations & Theses Full Text,0084,2013,Philosophy religion and theology;Social sciences;Body;Buddhism;Esoteric Buddhism;Tantra;Tibet;Tibetan Buddhism;Philosophy religion and theology;Social sciences;Body;Buddhism;Esoteric Buddhism;Tantra;Tibet;Tibetan Buddhism,http://search.proquest.com/docview/1420370469?accountid=13314,Ann Arbor,0318: Religion;0320: Religious history;0322: Religion;0322: Philosophy;0342: Asian Studies,Harvard University,Dissertations & Theses,Religion;Religious history;Philosophy;Asian Studies
1458323542,336,38,1,9781303456688,Copyright ProQuest UMI Dissertations Publishing 2013,Shvartsman Stanislav;Sundaresan Sankaran;Gear William,United States -- New Jersey,DAI-B 75/01(E) Jul 2014,Chemical and Biological Engineering,2013,Coarse-graining dynamical networks,Dissertation/Thesis,Ph.D.,3597543,Rajendran Karthikeyan,Kevrekidis Ioannis G.;Kevrekidis Ioannis G.,United States,112,English,ProQuest Dissertations & Theses Full Text,0181,2013,Applied sciences;Complex networks;Equation-free approach;Model reduction;Non-linear dynamics;Applied sciences;Complex networks;Equation-free approach;Model reduction;Non-linear dynamics,http://search.proquest.com/docview/1458323542?accountid=13314,Ann Arbor,0364: Applied Mathematics;0464: Computer Engineering,Princeton University,Dissertations & Theses,Applied Mathematics;Computer Engineering
1317102419,165,17,0,9781267950406,Copyright ProQuest UMI Dissertations Publishing 2012,Wasserman Ira;Thom Julia,United States -- New York,DAI-B 74/06(E) Dec 2013,Physics,2012,Dark aspects of cosmology,Dissertation/Thesis,Ph.D.,3536584,Kumar Naresh,Flanagan Eanna E.;Flanagan Eanna E.,United States,152,English,ProQuest Dissertations & Theses Full Text,0058,2012,Pure sciences;Dark matter;Dark energy;Perturbations;Gravitational lensing;Supernovae;Pure sciences;Dark matter;Dark energy;Perturbations;Gravitational lensing;Supernovae,http://search.proquest.com/docview/1317102419?accountid=13314,Ann Arbor,0596: Astrophysics;0606: Astronomy,Cornell University,Dissertations & Theses,Astrophysics;Astronomy
1496776245,611,55,2,9781303672972,Copyright ProQuest UMI Dissertations Publishing 2012,Phan Minh Q.;Van Citters Douglas W.;Balkcom Devin,United States -- New Hampshire,DAI-B 75/05(E) Nov 2014,Engineering,2012,Safety-aware intelligent transportation systems: Cooperative autonomous driving for vehicular networks,Dissertation/Thesis,Ph.D.,3608843,Iftekhar Lamia,Olfati-Saber Reza;Olfati-Saber Reza,United States,108,English,ProQuest Dissertations & Theses Full Text,0059,2012,Applied sciences;Behavioral modelling;Flocking;Intelligent transportation systems;Multi-agent systems;Nonholonomic robots;Vehicular networks;Applied sciences;Behavioral modelling;Flocking;Intelligent transportation systems;Multi-agent systems;Nonholonomic robots;Vehicular networks,http://search.proquest.com/docview/1496776245?accountid=13314,Ann Arbor,0540: Automotive engineering;0771: Robotics,Dartmouth College,Dissertations & Theses,Automotive engineering;Robotics
1366073043,175,22,0,9781303094026,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-A 74/09(E) Mar 2014,Economics,2013,Essays on market design and auction theory,Dissertation/Thesis,Ph.D.,3561990,Koh Youngwoo,Che Yeon-Koo;Che Yeon-Koo,United States,169,English,ProQuest Dissertations & Theses Full Text,0054,2013,Social sciences;College admissions;Auctions;Budget constraints;Innovations;Fixed-prize tournaments;Social sciences;College admissions;Auctions;Budget constraints;Innovations;Fixed-prize tournaments,http://search.proquest.com/docview/1366073043?accountid=13314,Ann Arbor,0511: Economic theory,Columbia University,Dissertations & Theses,Economic theory
763150812,341,38,2,9781124302713,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-B 71/11 May 2011,,2010,Grow-up solutions and heteroclinics to infinity for scalar parabolic PDEs,Dissertation/Thesis,Ph.D.,3430160,Ben-Gal Nitsan,Fiedler Bernold;Fiedler Bernold,United States,204,English,ProQuest Dissertations & Theses Full Text,0024,2010,Applied sciences;Grow-up solutions;Heteroclinics;Inertial manifolds;Asymptotic behavior;Global attactors;Connecting orbits;Applied sciences;Grow-up solutions;Heteroclinics;Inertial manifolds;Asymptotic behavior;Global attactors;Connecting orbits,http://search.proquest.com/docview/763150812?accountid=13314,Ann Arbor,0364: Applied Mathematics,Brown University,Dissertations & Theses,Applied Mathematics
